,order_id,customers,city,state,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
155,54,Inge Olsen,Long Beach,NY,2016-04-02,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
156,54,Inge Olsen,Long Beach,NY,2016-04-02,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
157,55,Chanel May,Garden City,NY,2016-04-02,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
158,55,Chanel May,Garden City,NY,2016-04-02,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
159,55,Chanel May,Garden City,NY,2016-04-02,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
160,56,Nathaniel Davidson,Rome,NY,2016-04-02,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
161,57,Dalia Carson,Rochester,NY,2016-04-02,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
162,57,Dalia Carson,Rochester,NY,2016-04-02,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
163,57,Dalia Carson,Rochester,NY,2016-04-02,2,898.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
164,58,Tiana Henderson,Franklin Square,NY,2016-05-02,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
165,58,Tiana Henderson,Franklin Square,NY,2016-05-02,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
166,58,Tiana Henderson,Franklin Square,NY,2016-05-02,1,449.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
167,59,Rodney Odom,Richmond Hill,NY,2016-05-02,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
168,59,Rodney Odom,Richmond Hill,NY,2016-05-02,2,858.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
169,59,Rodney Odom,Richmond Hill,NY,2016-05-02,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
170,60,Joesph Delacruz,Atwater,CA,2016-06-02,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
171,60,Joesph Delacruz,Atwater,CA,2016-06-02,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
172,60,Joesph Delacruz,Atwater,CA,2016-06-02,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
173,60,Joesph Delacruz,Atwater,CA,2016-06-02,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Genna Serrano
174,61,Mark Garrett,Monroe,NY,2016-06-02,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
175,61,Mark Garrett,Monroe,NY,2016-06-02,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
176,61,Mark Garrett,Monroe,NY,2016-06-02,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
177,62,Denis Logan,Ridgecrest,CA,2016-07-02,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
178,62,Denis Logan,Ridgecrest,CA,2016-07-02,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
179,62,Denis Logan,Ridgecrest,CA,2016-07-02,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
180,63,Dann Huff,Huntington Station,NY,2016-07-02,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
181,63,Dann Huff,Huntington Station,NY,2016-07-02,2,898.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
182,63,Dann Huff,Huntington Station,NY,2016-07-02,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
183,64,Corine Stuart,Clifton Park,NY,2016-07-02,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
184,64,Corine Stuart,Clifton Park,NY,2016-07-02,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
185,64,Corine Stuart,Clifton Park,NY,2016-07-02,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
186,64,Corine Stuart,Clifton Park,NY,2016-07-02,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
187,65,Serafina Clemons,Shirley,NY,2016-08-02,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
188,66,Susannah Fields,Far Rockaway,NY,2016-09-02,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
189,66,Susannah Fields,Far Rockaway,NY,2016-09-02,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
190,66,Susannah Fields,Far Rockaway,NY,2016-09-02,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
191,67,Lazaro Moran,Sugar Land,TX,2016-09-02,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes,Kali Vargas
192,67,Lazaro Moran,Sugar Land,TX,2016-09-02,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Kali Vargas
193,67,Lazaro Moran,Sugar Land,TX,2016-09-02,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali Vargas
194,67,Lazaro Moran,Sugar Land,TX,2016-09-02,2,2641.98,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Kali Vargas
195,67,Lazaro Moran,Sugar Land,TX,2016-09-02,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Kali Vargas
196,68,Kristen Alvarez,Bronx,NY,2016-10-02,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
197,68,Kristen Alvarez,Bronx,NY,2016-10-02,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
198,69,Ophelia Decker,New Windsor,NY,2016-10-02,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
199,69,Ophelia Decker,New Windsor,NY,2016-10-02,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Venita Daniel
200,69,Ophelia Decker,New Windsor,NY,2016-10-02,1,1549.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
201,70,Cleotilde Booth,Sugar Land,TX,2016-11-02,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
202,70,Cleotilde Booth,Sugar Land,TX,2016-11-02,1,449.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Rowlett Bikes,Layla Terrell
203,70,Cleotilde Booth,Sugar Land,TX,2016-11-02,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Layla Terrell
204,71,Cathey Lamb,Bayside,NY,2016-11-02,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
205,71,Cathey Lamb,Bayside,NY,2016-11-02,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
206,71,Cathey Lamb,Bayside,NY,2016-11-02,1,449.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
207,72,Cesar Wilkins,San Diego,CA,2016-12-02,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
208,72,Cesar Wilkins,San Diego,CA,2016-12-02,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
209,72,Cesar Wilkins,San Diego,CA,2016-12-02,2,858.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
210,73,Gabriel Wagner,Ballston Spa,NY,2016-12-02,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
211,73,Gabriel Wagner,Ballston Spa,NY,2016-12-02,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
212,73,Gabriel Wagner,Ballston Spa,NY,2016-12-02,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
213,73,Gabriel Wagner,Ballston Spa,NY,2016-12-02,2,1199.98,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
214,73,Gabriel Wagner,Ballston Spa,NY,2016-12-02,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
215,74,Mariela Huffman,Garden City,NY,2016-02-13,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
216,74,Mariela Huffman,Garden City,NY,2016-02-13,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
217,75,Euna Lopez,Carmel,NY,2016-02-14,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
218,75,Euna Lopez,Carmel,NY,2016-02-14,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Marcelene Boyer
219,75,Euna Lopez,Carmel,NY,2016-02-14,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
220,76,Genoveva Baldwin,Port Washington,NY,2016-02-16,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
221,76,Genoveva Baldwin,Port Washington,NY,2016-02-16,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Baldwin Bikes,Marcelene Boyer
222,76,Genoveva Baldwin,Port Washington,NY,2016-02-16,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
223,77,Rochelle Ward,Glendora,CA,2016-02-16,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
224,77,Rochelle Ward,Glendora,CA,2016-02-16,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
225,77,Rochelle Ward,Glendora,CA,2016-02-16,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
226,77,Rochelle Ward,Glendora,CA,2016-02-16,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
227,78,Trinidad Chapman,Ronkonkoma,NY,2016-02-16,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
228,78,Trinidad Chapman,Ronkonkoma,NY,2016-02-16,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
229,78,Trinidad Chapman,Ronkonkoma,NY,2016-02-16,2,898.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
230,78,Trinidad Chapman,Ronkonkoma,NY,2016-02-16,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
231,79,Ellena Clements,Santa Monica,CA,2016-02-17,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
232,79,Ellena Clements,Santa Monica,CA,2016-02-17,2,858.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
233,79,Ellena Clements,Santa Monica,CA,2016-02-17,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
234,79,Ellena Clements,Santa Monica,CA,2016-02-17,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes,Genna Serrano
235,80,Jeannie Wilcox,Franklin Square,NY,2016-02-17,1,549.99,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
236,80,Jeannie Wilcox,Franklin Square,NY,2016-02-17,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
237,80,Jeannie Wilcox,Franklin Square,NY,2016-02-17,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
238,81,Max Charles,Glen Cove,NY,2016-02-17,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
239,81,Max Charles,Glen Cove,NY,2016-02-17,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
240,81,Max Charles,Glen Cove,NY,2016-02-17,2,3098.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
241,82,Bronwyn Vargas,New Windsor,NY,2016-02-18,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
242,82,Bronwyn Vargas,New Windsor,NY,2016-02-18,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
243,83,Gertrude Terry,Upland,CA,2016-02-19,1,599.99,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
244,83,Gertrude Terry,Upland,CA,2016-02-19,2,1999.98,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Genna Serrano
245,84,Christia Wilkins,Woodside,NY,2016-02-20,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
246,84,Christia Wilkins,Woodside,NY,2016-02-20,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
247,85,Aaron Knapp,Yonkers,NY,2016-02-20,1,449.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
248,85,Aaron Knapp,Yonkers,NY,2016-02-20,2,5799.98,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
249,86,Lavette Wright,Ronkonkoma,NY,2016-02-21,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
250,86,Lavette Wright,Ronkonkoma,NY,2016-02-21,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
251,86,Lavette Wright,Ronkonkoma,NY,2016-02-21,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
252,86,Lavette Wright,Ronkonkoma,NY,2016-02-21,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Baldwin Bikes,Venita Daniel
253,87,Rosa Kinney,Brooklyn,NY,2016-02-21,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
254,87,Rosa Kinney,Brooklyn,NY,2016-02-21,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
255,88,Rodolfo Buck,Shirley,NY,2016-02-21,1,1549.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Marcelene Boyer
256,88,Rodolfo Buck,Shirley,NY,2016-02-21,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
257,88,Rodolfo Buck,Shirley,NY,2016-02-21,1,3999.99,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Marcelene Boyer
258,89,Calandra Stanton,Lake Jackson,TX,2016-02-21,1,1320.99,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,Rowlett Bikes,Kali Vargas
259,89,Calandra Stanton,Lake Jackson,TX,2016-02-21,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Rowlett Bikes,Kali Vargas
260,90,Romaine Haley,Ithaca,NY,2016-02-23,1,469.99,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
261,90,Romaine Haley,Ithaca,NY,2016-02-23,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
262,91,Catrice Hicks,San Pablo,CA,2016-02-25,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
263,91,Catrice Hicks,San Pablo,CA,2016-02-25,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
264,91,Catrice Hicks,San Pablo,CA,2016-02-25,1,499.99,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
265,91,Catrice Hicks,San Pablo,CA,2016-02-25,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya Copeland
266,92,Kimberli Cline,Centereach,NY,2016-02-25,1,1799.99,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
267,93,Cindie Franklin,Lawndale,CA,2016-02-26,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
268,93,Cindie Franklin,Lawndale,CA,2016-02-26,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Santa Cruz Bikes,Genna Serrano
269,93,Cindie Franklin,Lawndale,CA,2016-02-26,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Genna Serrano
270,93,Cindie Franklin,Lawndale,CA,2016-02-26,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Santa Cruz Bikes,Genna Serrano
271,93,Cindie Franklin,Lawndale,CA,2016-02-26,2,3098.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Genna Serrano
272,94,Thurman Ellis,Pleasanton,CA,2016-02-27,2,539.98,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
273,94,Thurman Ellis,Pleasanton,CA,2016-02-27,1,549.99,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
274,94,Thurman Ellis,Pleasanton,CA,2016-02-27,1,1680.99,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Santa Cruz Bikes,Mireya Copeland
275,94,Thurman Ellis,Pleasanton,CA,2016-02-27,1,2899.99,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
276,95,Casey Gill,Port Washington,NY,2016-02-27,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
277,95,Casey Gill,Port Washington,NY,2016-02-27,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
278,95,Casey Gill,Port Washington,NY,2016-02-27,2,3098.0,Surly Straggler - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
279,95,Casey Gill,Port Washington,NY,2016-02-27,2,3599.98,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
280,96,Keitha Black,Lindenhurst,NY,2016-02-27,1,299.99,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
281,96,Keitha Black,Lindenhurst,NY,2016-02-27,1,599.99,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
282,97,Alpha King,Rockville Centre,NY,2016-02-28,2,1199.98,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
283,97,Alpha King,Rockville Centre,NY,2016-02-28,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Venita Daniel
284,97,Alpha King,Rockville Centre,NY,2016-02-28,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Venita Daniel
285,97,Alpha King,Rockville Centre,NY,2016-02-28,2,939.98,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,Baldwin Bikes,Venita Daniel
286,98,Leticia Snyder,Pittsford,NY,2016-02-28,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
287,98,Leticia Snyder,Pittsford,NY,2016-02-28,2,539.98,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Marcelene Boyer
288,98,Leticia Snyder,Pittsford,NY,2016-02-28,1,449.0,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,Baldwin Bikes,Marcelene Boyer
289,98,Leticia Snyder,Pittsford,NY,2016-02-28,1,749.99,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,Baldwin Bikes,Marcelene Boyer
290,99,Rikki Morrow,Fort Worth,TX,2016-02-29,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
291,99,Rikki Morrow,Fort Worth,TX,2016-02-29,1,269.99,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Layla Terrell
292,99,Rikki Morrow,Fort Worth,TX,2016-02-29,2,599.98,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,Rowlett Bikes,Layla Terrell
293,99,Rikki Morrow,Fort Worth,TX,2016-02-29,2,999.98,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,Rowlett Bikes,Layla Terrell
294,99,Rikki Morrow,Fort Worth,TX,2016-02-29,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Rowlett Bikes,Layla Terrell
295,100,Luke Kramer,Bethpage,NY,2016-01-03,2,1099.98,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,Baldwin Bikes,Venita Daniel
296,100,Luke Kramer,Bethpage,NY,2016-01-03,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
297,100,Luke Kramer,Bethpage,NY,2016-01-03,2,1199.98,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
298,100,Luke Kramer,Bethpage,NY,2016-01-03,2,3361.98,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,Baldwin Bikes,Venita Daniel
299,100,Luke Kramer,Bethpage,NY,2016-01-03,2,7999.98,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,Baldwin Bikes,Venita Daniel
300,101,Katheleen Marks,Longview,TX,2016-01-03,2,1099.98,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,Rowlett Bikes,Kali Vargas
301,102,Trisha Johnson,Lancaster,NY,2016-02-03,1,269.99,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,Baldwin Bikes,Venita Daniel
302,102,Trisha Johnson,Lancaster,NY,2016-02-03,1,529.99,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Baldwin Bikes,Venita Daniel
303,103,Brigida Larson,Canyon Country,CA,2016-03-03,2,1059.98,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,Santa Cruz Bikes,Mireya Copeland
304,103,Brigida Larson,Canyon Country,CA,2016-03-03,1,429.0,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
305,103,Brigida Larson,Canyon Country,CA,2016-03-03,1,449.0,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,Santa Cruz Bikes,Mireya Copeland
306,103,Brigida Larson,Canyon Country,CA,2016-03-03,1,999.99,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,Santa Cruz Bikes,Mireya Copeland
307,103,Brigida Larson,Canyon Country,CA,2016-03-03,2,5999.98,Trek Conduit+ - 2016,Electric Bikes,Trek,Santa Cruz Bikes,Mireya Copeland
